dataset,id,question,question_type,difficulty,gold_answer,relevant_chunk_ids,generated_answer,retrieved_chunk_ids,mode,intent,num_sources,latency_ms,self_eval_pass,self_eval_relevance,self_eval_faithfulness,self_eval_completeness,self_eval_reason,ref_match,ref_match_reason,hit@3,precision@3,recall@3,mrr@3,ndcg@3,hit@5,precision@5,recall@5,mrr@5,ndcg@5,hit@7,precision@7,recall@7,mrr@7,ndcg@7
qpan_rag_dataset,01_1_2015_TT_Lien_tich_QD_danh_gia_QP-AN_simple_002,Thông tư liên tịch 18/2015/TTLT-BGDĐT-BLĐTBXH có hiệu lực thi hành từ ngày nào?,simple,easy,Có hiệu lực thi hành kể từ ngày 23 tháng 10 năm 2015.,1edf2db3-b901-4141-a927-e23a677a4b6c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"10a77213-1105-4d32-9fe2-197392ad6ccd,285e35cc-290a-40b0-bf04-7baec313ebb0,e8b2c51d-09fe-4e6c-b320-1b1cc8d7852a,e9d1b659-7668-495a-837a-a307673b6987,93f509f0-fab2-47b8-b53a-ecb613d7f719,31da81f9-f4c7-4885-8b1e-bdd90d3b06d8,537104a4-ac96-4f5d-b661-57b76d224f9f",rag_v2,rag,7,21556.1,True,good,grounded,complete,Thông tin về Thông tư liên tịch 18/2015/TTLT-BGDĐT-BLĐTBXH không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về ngày có hiệu lực của Thông tư mà thay vào đó lại báo lỗi không tìm thấy thông tin.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qpan_rag_dataset,01_1_2015_TT_Lien_tich_QD_danh_gia_QP-AN_simple_005,Môn học GDQP&AN có vị trí như thế nào trong chương trình giáo dục tại các cơ sở giáo dục?,simple,easy,"GDQP&AN là nội dung cơ bản trong việc xây dựng nền quốc phòng toàn dân, an ninh nhân dân, là môn học chính khóa thuộc chương trình giáo dục của các cơ sở giáo dục.",927dd722-b363-4d76-8e60-008ce78d898e,"Theo tài liệu về chương trình giáo dục (ngành Công nghệ thông tin Việt - Nhật, mã ngành IT-E6), môn Giáo dục quốc phòng - An ninh (GDQP&AN) có vị trí như sau:

* Sinh viên cần có chứng chỉ Giáo dục quốc phòng - An ninh theo chương trình quy định chung của Bộ Giáo dục và Đào tạo để đáp ứng yêu cầu chuẩn đầu ra về phẩm chất chính trị, ý thức phục vụ nhân dân và bảo vệ Tổ quốc.

Tôi không tìm thấy thông tin về vị trí của môn học này trong chương trình giáo dục đối với ngành Khoa học máy tính (IT1) trong các tài liệu được cung cấp. Bạn đang theo học ngành/chương trình nào để tôi có thể hỗ trợ chính xác hơn?","0ce0e858-c801-4205-bd3d-8d4856bf5149,027bfd9d-ef19-4822-89e4-982cd9d6a636,8fff645c-f76d-4495-8659-d05329aca74e,94789e50-c465-4059-b377-730839e39ff9,435c4b3c-67c0-4b55-bc92-9ba0fc61ae56,d1c4c617-d7df-4ca0-8f9e-aa0a0e5335ea,13efcfa2-b556-41b1-a351-cbe2a3223f7e",rag_v2,rag,7,22092.91,True,good,grounded,complete,Câu trả lời đã trích xuất chính xác thông tin từ ngữ cảnh được cung cấp về yêu cầu chứng chỉ GDQP&AN đối với ngành IT-E6 và phản hồi trung thực về việc thiếu thông tin cho ngành IT1.,incorrect,"The generated answer fails to define the general position of the subject in the education system as requested, instead focusing on specific program requirements and stating an inability to find information.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qpan_rag_dataset,01_1_2015_TT_Lien_tich_QD_danh_gia_QP-AN_multi_hop_025,Lớp học GDQP&AN tại đại học được tổ chức như thế nào và quy mô lớp học lý thuyết và thực hành có giới hạn gì?,multi_hop,medium,"Các cơ sở giáo dục đại học có khoa, bộ môn GDQP&AN tổ chức dạy học tập trung theo kế hoạch đào tạo. Lớp lý thuyết ghép không quá 150 người; lớp thực hành không quá 40 người.",cf2ea3f2-4eb4-40c8-b63d-45b52d63fec8,"Chào bạn, về câu hỏi của bạn liên quan đến việc tổ chức môn học Giáo dục quốc phòng và an ninh (GDQP&AN), tôi xin giải đáp như sau:

*   **Về cách thức tổ chức:** Việc dạy, học và đánh giá kết quả môn học GDQP&AN tại các cơ sở giáo dục đại học được thực hiện theo quy định tại Thông tư liên tịch số 18/2015/TTLT-BGDĐT-BLĐTBXH. Chương trình học bao gồm các học phần về đường lối quốc phòng, công tác quốc phòng, an ninh, quân sự chung và kỹ thuật chiến đấu bộ binh.
*   **Về quy mô lớp học:** Tôi không tìm thấy thông tin cụ thể về giới hạn số lượng sinh viên trong một lớp học lý thuyết và thực hành GDQP&AN trong các tài liệu hiện có.

Để có thông tin chính xác nhất về quy mô lớp học hoặc các quy định cụ thể tại Đại học Bách Khoa Hà Nội, bạn vui lòng liên hệ trực tiếp với Phòng Đào tạo hoặc Trung tâm Giáo dục Quốc phòng và An ninh để được hỗ trợ và xác nhận chính thức.","7c98260f-6b4c-4faf-a818-24ede6b399b3,03c9a959-4ba4-412c-b20c-72a8165cfcab,1edf2db3-b901-4141-a927-e23a677a4b6c,08d0e430-3330-43f5-8c28-ab3347dbccdf,067507d1-850f-4166-b854-6c1365b6fd72,cf2ea3f2-4eb4-40c8-b63d-45b52d63fec8,f8a15b5a-4da9-49dc-a892-e25e30f955b6,847f422b-d638-4ecc-95b2-d1531ae3434c,c0eaaf56-da82-43a1-8cbf-617dc23b84a5,8bfb5266-1382-4190-a932-5e2afa2553d1,04b62e43-4784-4149-a6b5-b60293ba9aee,37ca290f-075f-4f7d-88f9-6502e31afa6e,56790768-607f-48e0-aa57-c1af9f105046,b2571a9f-7d2c-4a40-baf2-00a8a7ea01ad",agent,complex,14,13655.23,False,good,hallucinated,incomplete,"Trợ lý trả lời sai thông tin về quy mô lớp học. Trong ngữ cảnh (Điều 8, khoản 5 của Thông tư 18/2015/TTLT-BGDĐT-BLĐTBXH) đã quy định rõ: lớp học lý thuyết không quá 150 người, lớp học thực hành không quá 40 người. Trợ lý lại khẳng định không tìm thấy thông tin này.",incorrect,"The generated answer fails to provide the specific numerical limits for theory and practice classes, which are clearly stated in the reference answer and defined by current regulations.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1429,1.0,0.1667,0.3562
rag_evaluation_dataset,baiviet_all_chunks_simple_003,Chương trình tham quan tuyển dụng Goertek Vina tuyển tối đa bao nhiêu người?,simple,easy,Chương trình tuyển tối đa 20 người.,95265f14-adf1-48a6-b3f2-ebd68f57364c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"b6374177-045b-45e6-b0a2-ce224a3d9375,0541c511-f207-4ac6-a10f-591114a8d92f,b1468d5d-4de1-4b60-a30b-40f61fa80699,18f43a02-6f2b-4bca-8332-e370623ad222,1fec193d-7ca1-4258-b67b-7b721bc94853,a5a58e80-d354-446e-9da1-8df613b92109,3bdfc505-a39b-49ec-b252-230769593079",rag_v2,rag,7,25693.2,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về chương trình tham quan tuyển dụng của Goertek Vina. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về số lượng tuyển dụng trong khi câu trả lời tham chiếu đã nêu rõ con số cụ thể là 20 người.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_004,Lương thử việc tại Goertek Vina bằng bao nhiêu phần trăm lương chính thức và ước tính khoảng bao nhiêu tiền?,simple,easy,"Lương thử việc bằng 85% lương chính thức, khoảng 9,2 triệu VND, chưa bao gồm tăng ca và các khoản trợ cấp.",95265f14-adf1-48a6-b3f2-ebd68f57364c,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"8c6f503a-cd32-4987-9402-61122a96643f,b8e0dd53-c5a0-4aa1-8142-ef58491699da,8c7b778a-a63f-4b15-9fe4-b075e6997ded,d275e767-8661-4a7f-b3e4-332d2f57a681,ed299a78-747e-48e0-8e43-249aba846ae9,442aa141-b4fd-4613-8799-acd663ac81bc,e4116eee-3d50-4be6-acf7-40792bbe7c7c",rag_v2,rag,7,19126.12,True,good,grounded,complete,Thông tin về lương thử việc tại Goertek Vina không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the requested information, whereas the reference answer provides specific details.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_005,Goertek Vina được thành lập năm nào và ở đâu tại Việt Nam?,simple,easy,"Goertek Vina được thành lập năm 2019 tại KCN Quế Võ, phường Nam Sơn, TP Bắc Ninh, tỉnh Bắc Ninh.",53ba4f6f-e628-4b9e-8bea-5bc519a42e18,Tôi không tìm thấy thông tin về năm thành lập và địa điểm của Goertek Vina trong tài liệu hiện có.,"9d21412b-50a6-4a46-9fad-ce8e4555b450,95605f70-9fd0-4d21-a09a-f1b0110089d5,8a58f95f-8c77-449c-a7cb-62fb39d17298,0d5eb1fc-0318-40ef-99e6-2cb2957f3cf9,a4335442-1eaa-4706-8bea-0df8a6656993,620cbf5d-aa41-4c2f-93e6-f855e059ae4b,70048a9c-8898-4b7f-a2ae-5376cdbe26a8",rag_v2,rag,7,15079.78,True,good,grounded,complete,Thông tin về Goertek Vina không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"Câu trả lời được tạo ra không cung cấp thông tin theo yêu cầu và khẳng định sai rằng không tìm thấy thông tin, trong khi thông tin này là dữ liệu thực tế phổ biến.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_006,Chế độ nghỉ phép theo giờ tại Goertek Vina là bao nhiêu lần mỗi tháng và mỗi lần mấy tiếng?,simple,easy,"Mỗi tháng nghỉ 2 lần, mỗi lần 2 tiếng và vẫn hưởng lương.",a54f5383-ff21-47b8-917d-dca19357acbb,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"1e8376d8-40a6-481c-ae3a-d4fc4e212926,3d1cafe6-ac00-4452-a909-05a8252d0dba,dacc81ab-5bc6-42a2-8d22-efd5f453ec71,0777413b-8c13-40a7-9ea3-55c8d7907f29,375adb3d-7926-4976-8d66-efe83289fc1b,d0466e4c-6019-4428-9656-88b213a82b2d,4f875c8c-ac20-46e8-9f72-1906d28a618e",rag_v2,rag,7,23856.07,True,good,grounded,complete,Thông tin về chế độ nghỉ phép tại Goertek Vina không có trong ngữ cảnh được cung cấp (ngữ cảnh chỉ liên quan đến quy chế đào tạo và chương trình đào tạo của Đại học Bách Khoa Hà Nội). Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides specific details about the leave policy.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_009,Chương trình đào tạo cán bộ nguồn Goertek Vina kéo dài bao lâu và dự kiến diễn ra từ khi nào đến khi nào?,simple,easy,"Chương trình kéo dài 1 học kỳ tại trung tâm đào tạo Goertek Việt Nam, dự kiến từ tháng 02 đến tháng 06/2027.",22ac7873-a3a0-47ac-b591-59009531051a,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"682b6218-f719-44d9-adb0-00963dd3cfaa,2ffccdea-96f5-4aaa-9581-779b983f9476,b6374177-045b-45e6-b0a2-ce224a3d9375,6b937959-cd02-4b38-8184-9ece8246613e,12c25693-9042-4684-92f5-546bc4de8841,a22d61ee-68ea-4273-b975-c186d2d63842,90e9bd29-f531-4914-a856-48b62f0d045c",rag_v2,rag,7,35903.11,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa bất kỳ thông tin nào về chương trình đào tạo cán bộ nguồn Goertek Vina. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_010,Tổng chỉ tiêu đào tạo sĩ quan dự bị năm 2026 tại Đại học Bách khoa Hà Nội là bao nhiêu?,simple,easy,Tổng chỉ tiêu đào tạo sĩ quan dự bị năm 2026 là 08 chỉ tiêu.,4ece021b-66c9-4c9a-919f-6cb4245d0f2b,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"fcc28993-fe62-4ee0-a124-14e93d2b5ede,a8a28e34-df56-4cde-85f8-dabfa212c436,874f739b-4012-4751-ac09-16f9062ecc98,d260b4dc-f8de-4bb5-850d-226941c0b923,dd0edcae-b5fc-4abe-bac4-d82f3556ef19,1158a7c9-5eef-4bfc-9f4b-457edc9e5c2a,cf8c7863-fa17-4efc-ab07-d4c51a943d4c",rag_v2,rag,7,48575.34,True,good,grounded,complete,Thông tin về chỉ tiêu đào tạo sĩ quan dự bị không có trong ngữ cảnh được cung cấp. Câu trả lời của trợ lý là chính xác dựa trên dữ liệu hiện có.,incorrect,"The generated answer fails to provide the information requested, while the reference answer provides a specific figure.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_011,Điều kiện về tuổi đời khi tham gia đào tạo sĩ quan dự bị năm 2026 là gì?,simple,easy,"Nam sinh viên có tuổi đời không quá 30, đã tốt nghiệp đại học trong năm 2026.",fae1f043-8818-4139-8bfd-b8635fe0ba62,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"f8a15b5a-4da9-49dc-a892-e25e30f955b6,25c75fd3-e368-4287-8d35-97489d8b95a4,cfebccb7-28d9-430a-878b-3d349f9d81f6,fe37ad9f-fa20-4452-82df-fb6fd065e4ea,fb620361-14d0-4a97-8e80-2a18c8d71c3f,a7cd0e7c-71d4-4869-9698-5b51b8cb4d6a,163b82d3-2ab4-451d-b766-ed70b416b3ae",rag_v2,rag,7,21092.31,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về điều kiện tuổi đời khi tham gia đào tạo sĩ quan dự bị.,incorrect,"The generated answer fails to provide the required information, whereas the reference answer clearly states the age condition.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_012,Sinh viên đăng ký dự tuyển đào tạo sĩ quan dự bị năm 2026 tại Bách khoa Hà Nội ở đâu?,simple,easy,Sinh viên đăng ký dự tuyển tại: https://forms.office.com/r/qXinuKawwy,d46e5b39-9f11-429f-b62c-820091adcdcb,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"0c752539-cb5d-45ab-a4f0-4930315df9e6,7d76364a-47cd-44fd-b0f3-74399861e752,fcc28993-fe62-4ee0-a124-14e93d2b5ede,55fbb45d-5a41-4b0b-868f-76239ec21945,c6e80bf4-33e9-4a36-ae8f-10d0f439d9c8,26aa7445-533a-4676-aa07-534880a7b8d6,3fa43088-b299-470c-a5df-fe9ee21096bf",rag_v2,rag,7,19701.76,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về việc đăng ký dự tuyển đào tạo sĩ quan dự bị. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã cung cấp đường dẫn đăng ký cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_013,Sinh viên được tuyển đào tạo sĩ quan dự bị có quyền lợi gì trong thời gian đào tạo?,simple,easy,"Được hưởng chế độ ăn hàng ngày như học viên đào tạo sĩ quan cấp phân đội, được mượn và cấp quân trang.",84cb6275-ff1f-4877-988a-55232610062c,Tôi không tìm thấy thông tin về quyền lợi của sinh viên được tuyển đào tạo sĩ quan dự bị trong tài liệu hiện có.,"4780f61b-0610-495f-8f23-d3a24769cdf8,2e70e186-ef8d-4ffb-8247-973734d286bf,2dcdbd63-a286-452c-a8b9-3d2a19a0447b",rag_v2,rag,3,16061.22,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về quyền lợi của sinh viên được tuyển đào tạo sĩ quan dự bị. Trợ lý đã trả lời đúng dựa trên phạm vi ngữ cảnh.,incorrect,Câu trả lời được tạo không cung cấp thông tin cần thiết trong khi câu trả lời tham chiếu đã nêu rõ các quyền lợi cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_014,Địa điểm làm việc của Công ty TNHH DAIZO TEC tại Hà Nội ở đâu?,simple,easy,"Tầng 15, tòa nhà VIT, 519 Kim Mã, phường Ngọc Khánh, quận Ba Đình, Hà Nội.",acb5ce40-efa5-46f2-a93d-914d91287e15,Tôi không tìm thấy thông tin về địa điểm làm việc của Công ty TNHH DAIZO TEC tại Hà Nội trong tài liệu hiện có.,"a4335442-1eaa-4706-8bea-0df8a6656993,56b2f15f-466c-40f3-9ec2-b29c81b15872,1c9f5d68-3efe-4cc8-bf8f-61251db419a4,648800ef-6f78-4f14-b25d-0f6e15270055,14a3bbdd-a8ca-4711-9f02-985bf908186c,e43ff273-cb92-458d-bd95-ea4fe5776081,985c4de1-053a-4d89-b0f0-0ac08a6de3f4",rag_v2,rag,7,17506.5,True,good,grounded,complete,Thông tin về địa điểm làm việc của Công ty TNHH DAIZO TEC không có trong ngữ cảnh được cung cấp. Trợ lý đã trả lời đúng và trung thực dựa trên phạm vi dữ liệu hiện có.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin địa chỉ trong khi câu trả lời tham chiếu đã nêu rõ địa chỉ cụ thể.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_016,DAIZO TEC chuyên về lĩnh vực gì và là công ty con của tập đoàn nào?,simple,easy,"DAIZO TEC chuyên thiết kế bản vẽ tàu biển, là công ty con của Công ty cổ phần Đóng tàu OSHIMA – Nhật Bản.",dc9b6e38-0e01-4e8e-9cde-ba8ee47d3022,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"bccb894a-d996-4f2e-8b2a-b57b441ebc87,567b9c2d-639d-41ae-a8cf-33c7c7104a5b,4fe000e6-1c3e-4b6b-a387-c41eea0203b9,1cb6ca28-b035-4a05-915c-ec77731b9b97,9439f0db-18b7-48b6-a486-1477dcff2d4c,86f648d8-abf8-471b-90ca-3b3a6eb5788b,8f6cbf87-53a1-441a-aeb0-d58f56945ccd",rag_v2,rag,7,25870.94,True,good,grounded,complete,Thông tin về công ty DAIZO TEC không có trong ngữ cảnh được cung cấp.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin theo yêu cầu mà chỉ thông báo không tìm thấy dữ liệu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_017,Sinh viên ứng tuyển vào DAIZO TEC cần gửi hồ sơ đến địa chỉ email nào?,simple,easy,Sinh viên gửi hồ sơ đến email: p-linh@ma.osy.co.jp,b3da5b88-7cdb-49f3-a44a-ec96880cd880,Tôi không tìm thấy thông tin về việc ứng tuyển vào DAIZO TEC trong tài liệu hiện có.,"0745b4e5-a6fb-4408-863e-ad6e47075d15,792710f5-a9bf-4f6d-a7c1-4780c52e92fa,02aa9e31-64fb-494f-a07b-7b741ff6112e,e82d0dc9-23ec-4df8-9914-ed723a159475,70991346-5da0-4b53-9745-fd0b9a6f0933,96671190-edb8-43ed-97b1-c5dedcfc9901,bc0513f0-52dd-4a54-bc18-ff66e7347255",rag_v2,rag,7,11044.8,True,good,grounded,complete,Thông tin về việc ứng tuyển vào DAIZO TEC không có trong ngữ cảnh được cung cấp.,incorrect,Câu trả lời được tạo ra không cung cấp thông tin về địa chỉ email ứng tuyển như trong câu trả lời tham chiếu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_020,Lễ tốt nghiệp đợt tháng 5/2026 của Đại học Bách khoa Hà Nội tổ chức ở đâu?,simple,easy,Lễ tốt nghiệp tổ chức tại Hội trường C2 – Đại học Bách khoa Hà Nội.,0b7bab66-af9b-4aa4-b1b1-4b7327c72776,Tôi không tìm thấy thông tin về địa điểm tổ chức lễ tốt nghiệp đợt tháng 5/2026 trong tài liệu hiện có.,"93f509f0-fab2-47b8-b53a-ecb613d7f719,1c439f64-e234-44b2-9d7c-b416ba23fd81,f4fbfa2f-1578-4509-abcf-3b06f03cc776,8bb406fc-5dd3-47ae-9220-c5f46d63e205,ba4d1c47-736d-4dcd-bc78-42231eb8867e,ac83efd7-3854-4b11-bf72-007309dd45f3,a54f5383-ff21-47b8-917d-dca19357acbb",rag_v2,rag,7,20338.33,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về lễ tốt nghiệp tháng 5/2026. Trợ lý đã trả lời đúng dựa trên ngữ cảnh và đề xuất tìm kiếm thêm.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides the specific location.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_021,Hạn đăng ký dự lễ tốt nghiệp tháng 5/2026 là khi nào?,simple,easy,Hạn đăng ký đến hết ngày 03/5/2026.,cec4b36d-ae57-4b08-91aa-25edc17234d3,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,"f4fbfa2f-1578-4509-abcf-3b06f03cc776,8bb406fc-5dd3-47ae-9220-c5f46d63e205,93f509f0-fab2-47b8-b53a-ecb613d7f719,a54f5383-ff21-47b8-917d-dca19357acbb,1c439f64-e234-44b2-9d7c-b416ba23fd81,ac83efd7-3854-4b11-bf72-007309dd45f3,dca512e6-269b-4ad8-be4c-c8d64cb607b2",rag_v2,rag,7,8538.18,True,good,grounded,complete,Dữ liệu được cung cấp không chứa thông tin về hạn đăng ký dự lễ tốt nghiệp. Trợ lý đã trả lời đúng là không tìm thấy thông tin.,incorrect,"The generated answer fails to provide the information requested, whereas the reference answer provides a specific deadline.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_022,Sinh viên cần có mặt lúc mấy giờ vào buổi sáng ngày lễ tốt nghiệp tháng 5/2026 để mượn lễ phục?,simple,easy,"Buổi sáng có mặt lúc 7h00, buổi chiều lúc 13h00 tại Quảng trường Trần Đại Nghĩa để mượn lễ phục.",872767b3-b72f-4fe8-855e-f47f2a0ea8b1,"Tôi không tìm thấy thông tin này trong tài liệu hiện có. Tài liệu chỉ cung cấp kế hoạch tổ chức Lễ tốt nghiệp đợt tháng 5/2023, trong đó quy định sinh viên cần có mặt lúc 7h00 sáng để mượn lễ phục.","981bf438-7f7c-4f5c-adfd-0e3082c861bf,76d8c341-3244-48b3-991c-a7cf604e2549,87309df8-2f55-4cd6-8a71-0b2277f7e13c",rag_v2,rag,3,9522.77,False,good,grounded,complete,"Câu hỏi hỏi về thông tin năm 2026, trong khi ngữ cảnh chỉ có thông tin năm 2023. Trợ lý đã trả lời đúng là không tìm thấy thông tin cho năm 2026 và trích dẫn đúng quy định năm 2023, tuy nhiên vì đây là thông tin kế hoạch theo thời gian nên cần đánh dấu stale_risk và yêu cầu tìm kiếm web.",incorrect,The generated answer correctly identifies that the provided information is outdated (2023 instead of 2026) and fails to provide the specific information requested for the 2026 ceremony.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_023,"Buổi chiều ngày 09/5/2026, chương trình lễ tốt nghiệp chính thức bắt đầu lúc mấy giờ?",simple,easy,Chương trình lễ tốt nghiệp chính thức bắt đầu lúc 14h00.,3d3c0347-65fd-4c9b-b3fa-15f0a7505e6a,Tôi không tìm thấy thông tin về chương trình lễ tốt nghiệp ngày 09/5/2026 trong tài liệu hiện có. Tài liệu chỉ cung cấp thông tin về Lễ tốt nghiệp đợt tháng 5/2023.,"76d8c341-3244-48b3-991c-a7cf604e2549,981bf438-7f7c-4f5c-adfd-0e3082c861bf,25c75fd3-e368-4287-8d35-97489d8b95a4,7886f679-e2e0-5bbd-8b6d-ea5d6ece4d24,ed885f9b-16ee-4054-b003-9d8306b26eb3,b8e0dd53-c5a0-4aa1-8142-ef58491699da,b44d9d04-201e-4285-94b7-1e58bfbc60f5",rag_v2,rag,7,23024.19,True,good,grounded,complete,Thông tin về lễ tốt nghiệp năm 2026 không có trong ngữ cảnh được cung cấp. Ngữ cảnh chỉ chứa thông tin về lễ tốt nghiệp năm 2023. Trợ lý đã trả lời đúng và trung thực dựa trên ngữ cảnh.,incorrect,"The generated answer fails to provide the requested information and claims it is not available, whereas the reference answer provides a specific time.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rag_evaluation_dataset,baiviet_all_chunks_simple_039,Sinh viên có thắc mắc về điều kiện hoàn thành Giáo dục quốc phòng – an ninh (GD QP-AN) khi đăng ký tốt nghiệp liên hệ ai?,simple,easy,"Liên hệ chuyên viên Trần Lê Hùng, email: hung.tranle@hust.edu.vn",285e35cc-290a-40b0-bf04-7baec313ebb0,"Tôi không tìm thấy thông tin về việc sinh viên cần liên hệ với ai khi có thắc mắc về điều kiện hoàn thành Giáo dục quốc phòng – an ninh trong tài liệu hiện có.

Tài liệu chỉ quy định về điều kiện cấp chứng chỉ GDQP-AN (điểm trung bình chung môn học đạt từ 5 điểm trở lên) và thẩm quyền cấp chứng chỉ thuộc về Giám đốc, hiệu trưởng các cơ sở giáo dục hoặc Giám đốc trung tâm GDQP-AN.","7e4d4297-1f98-4602-aeaa-539cd77c3c1f,b1cd7b78-9893-4784-8f6c-b6dce5f07eb5,792599e8-b757-4677-abca-5eeee2bd9a9c",rag_v2,rag,3,31076.51,True,good,grounded,complete,Ngữ cảnh được cung cấp không chứa thông tin về đơn vị hoặc cá nhân cụ thể mà sinh viên cần liên hệ để giải đáp thắc mắc về GDQP-AN. Trợ lý đã trả lời đúng là không tìm thấy thông tin này trong ngữ cảnh.,incorrect,The generated answer fails to provide the specific contact information requested and instead states that the information is unavailable.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
